layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
2,17,2.9351976182706037e-09,0.08364612998962405,0.9999999782581931,0.3273631434000924,12,9,3
2,18,1.2208761271435493e-08,0.11363364168802896,0.9999999007266897,-0.03848778959409094,12,9,3
2,19,1.6736984252931226e-08,0.15683281497955323,0.9999998077175644,0.3193020183179113,10,8,2
3,0,5.247458894657025e-09,0.04112596122158898,0.9999998957907403,-1.3062867298961347,24,19,5
3,1,4.678901873137041e-08,0.05591186784744262,0.9999986570700482,-2.4059373688744286,24,19,5
3,2,2.162518391842907e-08,0.007169867217507971,0.9999997409584227,0.006927615776907925,24,19,5
3,3,9.28326656943893e-09,0.004384981060028077,0.9999999095876796,0.626619460147473,24,19,5
3,4,7.505865600233856e-08,0.13159562928951268,0.999999332773121,-0.1406270628545836,24,19,5
3,5,6.628476553481239e-09,0.01403350842725729,0.9999999479039501,0.880701016321864,24,19,5
3,6,6.739643293228496e-09,0.06339700319414286,0.9999999457138333,-1.8926352276861516,23,18,5
3,7,1.1739613097389486e-08,0.08306343083911473,0.9999999033897652,0.0205104948710636,23,18,5
3,8,8.53960205908552e-09,0.05296283979026639,0.99999993963688,0.4969896765521783,23,18,5
3,9,1.1786292580998412e-08,0.195204614276886,0.9999998690593168,-8.652126892646658,22,17,5
3,10,1.6474746830084095e-07,0.06772108110427856,0.9999985039282154,-1.3462126214065466,22,17,5
3,11,6.821576286763522e-09,0.25558362991333006,0.9999999040794663,-0.991767689474206,22,17,5
3,12,3.478106330423355e-09,0.30622530014038085,0.99999995586237,-0.9266238432427831,22,17,5
3,13,3.6784580775663133e-09,0.3193476717948914,0.9999999622635362,-5.737292653900663,18,14,4
3,14,1.3796488444010618e-08,0.27661315240859985,0.9999998393058159,-1.3461675352722637,16,12,4
3,15,5.13536160692068e-09,0.16903429183959962,0.99999996080299,-4.544127647800279,14,11,3
3,16,1.2003176910382576e-08,0.03919132833480835,0.9999998910182966,0.5482556928620963,13,10,3
3,17,2.9351976182706037e-09,0.06784027519226073,0.9999999782581931,0.4544652638220633,12,9,3
3,18,1.2208761271435493e-08,0.11174097963968911,0.9999999007266897,-0.021190918721773144,12,9,3
